SCHOOL_TYPE,URBAN_RURAL,NRC_CASTE_CODE,NRC_GENDER_CODE,NRC_MEDIUM,NRC_PHYSICAL_CONDITION,CANDIDATE_TYPE
U,U,4,B,E,N,RF
A,U,4,B,K,N,RF
U,U,4,G,E,N,RF
A,U,4,G,K,N,RF
A,U,4,G,E,N,RF
G,R,4,B,E,N,RF
A,U,4,G,K,N,RF
U,U,4,B,E,N,RF
A,U,4,G,E,N,RF
U,U,4,B,E,N,RF
G,U,4,B,E,N,RF
U,U,4,G,K,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,NSR
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
G,U,4,G,K,N,RF
G,U,4,B,K,N,RF
A,U,4,G,E,N,RF
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
G,U,4,G,E,N,RF
A,U,4,B,K,N,RF
G,U,4,G,U,N,RF
U,U,4,B,E,N,RF
U,U,4,G,K,N,RF
U,U,4,B,E,N,RF
A,U,4,B,E,N,RF
U,U,4,B,K,N,RF
A,U,4,G,E,N,RF
A,U,4,G,E,N,NSR
U,R,4,G,E,N,RF
U,U,4,B,E,N,RF
G,U,4,G,K,N,RF
U,R,4,G,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,PF
A,U,4,G,K,N,RF
A,U,4,B,K,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
A,U,4,B,K,N,NSR
U,U,4,G,K,D,PF
U,U,4,B,E,N,RF
U,U,4,G,K,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
A,U,4,G,E,N,RF
U,U,4,B,K,N,NSR
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
A,U,4,B,K,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
A,U,4,B,E,N,PF
A,U,4,B,E,N,RF
A,U,4,B,E,N,RF
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
G,U,4,B,K,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
A,U,4,B,K,N,RF
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
A,U,4,B,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,K,N,RF
A,R,4,B,K,N,NSR
A,U,4,B,E,N,RF
A,U,4,B,E,N,RF
U,U,4,G,E,N,NSPR
A,U,4,B,E,N,RF
U,U,4,G,E,N,RF
A,U,4,G,E,N,RF
A,U,4,G,K,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
A,U,4,G,E,N,RF
A,U,4,G,K,N,RF
U,U,4,B,E,N,RF
A,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
U,R,4,G,K,N,RF
U,U,4,G,E,N,RF
G,U,4,B,E,N,NSR
U,U,4,B,E,N,RF
G,U,4,B,E,N,PF
A,U,4,B,K,N,RF
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
A,U,4,B,E,N,RF
U,U,4,G,E,N,RF
A,U,4,B,E,N,RF
G,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,P,NSR
A,U,4,B,E,N,RF
A,U,4,G,K,N,RF
U,U,4,G,E,N,RF
G,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,U,4,G,K,N,RF
A,U,4,B,T,N,RF
G,U,4,G,L,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
A,R,4,G,E,N,RF
U,U,4,B,E,N,RF
A,U,4,G,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
A,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,PF
U,U,4,B,E,N,RF
A,U,4,G,K,N,RF
A,R,4,B,K,N,RF
U,R,4,G,E,N,RF
U,U,4,G,E,N,NSR
A,U,4,G,E,N,NSR
G,U,4,G,K,N,RF
A,U,4,G,E,N,RF
G,R,4,B,K,N,RF
U,U,4,B,E,N,RF
A,U,4,G,E,N,RF
U,U,4,G,E,N,RF
A,U,4,B,E,N,RF
U,U,4,B,E,N,RF
A,U,4,G,K,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
A,U,4,G,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,NSR
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
A,U,4,B,E,N,RF
G,U,4,G,K,S,RF
G,U,4,G,K,N,RF
U,U,4,B,E,N,PF
U,R,4,B,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,PF
U,U,4,B,E,N,RF
G,U,4,B,E,N,RF
G,R,4,B,K,N,RF
U,U,4,B,E,N,NSR
U,U,4,B,E,N,RF
G,U,4,G,E,N,NSR
U,U,4,G,K,N,RF
U,U,4,B,K,N,PF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,R,4,G,E,N,RF
U,U,4,G,K,N,RF
A,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,NSR
U,U,4,G,E,N,RF
G,U,4,B,K,N,RF
A,U,4,G,E,N,RF
G,R,4,B,K,N,RF
G,U,4,G,E,N,PF
U,U,4,G,E,N,RF
U,R,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,R,4,G,E,N,RF
U,U,4,B,K,N,NSPR
A,U,4,B,E,N,NSR
A,U,4,G,E,N,RF
U,U,4,B,E,N,PF
U,U,4,G,E,N,RF
A,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
A,U,4,G,E,N,RF
A,U,4,G,E,N,PF
U,U,4,G,K,N,RF
U,U,4,G,E,N,RF
G,U,4,B,K,N,RF
A,U,4,G,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
G,U,4,B,K,N,RF
A,U,4,G,K,N,PF
A,U,4,G,K,N,RF
A,U,4,G,E,N,RF
U,U,4,B,E,N,PF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
G,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,R,4,B,E,N,RF
A,U,4,B,E,N,RF
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
A,U,4,G,K,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
A,U,4,G,E,N,NSR
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
A,U,4,G,E,N,PF
U,U,4,G,K,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
A,U,4,G,E,N,RF
U,U,4,B,K,N,RF
A,U,4,B,K,N,RF
U,U,4,B,E,N,RF
A,U,4,G,E,N,RF
A,U,4,G,E,N,RF
A,U,4,G,K,N,RF
U,U,4,G,E,N,RF
A,U,4,G,E,N,NSR
A,U,4,G,K,N,NSR
A,U,4,B,E,N,NSPR
U,U,4,B,E,N,RF
U,U,4,G,K,N,RF
U,U,4,G,E,N,RF
A,U,4,G,E,N,RF
A,U,4,B,K,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
A,U,4,G,E,N,RF
U,U,4,B,E,N,RF
A,U,4,G,E,N,RF
U,U,4,G,E,N,RF
G,U,4,B,K,N,PF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
A,U,4,B,E,N,NSR
A,R,4,B,E,N,RF
G,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
A,U,4,B,E,N,RF
U,U,4,B,E,N,RF
G,U,4,B,K,N,RF
A,U,4,G,E,N,RF
U,R,4,G,E,N,RF
U,U,4,B,E,N,RF
U,R,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,NSR
U,U,4,G,E,N,RF
A,U,4,G,E,N,RF
G,U,4,G,K,N,RF
A,U,4,B,E,N,PF
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
G,U,4,B,K,N,RF
U,U,4,G,K,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,NSR
A,U,4,G,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
A,U,4,B,K,N,RF
A,U,4,B,K,N,RF
A,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
A,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
A,U,4,B,K,N,NSPR
U,U,4,B,K,N,RF
U,U,4,G,E,N,RF
A,U,4,G,K,N,RF
A,R,4,G,K,N,RF
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
A,U,4,G,K,N,RF
A,U,4,G,K,N,RF
A,U,4,G,E,N,RF
U,U,4,B,E,N,RF
A,U,4,G,E,N,RF
U,U,4,G,E,N,RF
A,U,4,G,E,N,RF
A,U,4,B,E,N,RF
U,U,4,B,E,N,NSPR
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,R,4,G,E,N,RF
U,U,4,G,K,N,NSR
U,U,4,B,E,N,PF
U,U,4,G,E,N,RF
A,U,4,B,E,N,RF
U,U,4,G,K,N,NSPR
A,U,4,B,K,N,RF
A,U,4,G,E,N,NSR
U,U,4,B,E,N,RF
U,R,4,G,E,N,RF
U,U,4,B,E,N,RF
G,U,4,B,K,N,RF
U,U,4,G,K,N,RF
U,U,4,B,E,N,RF
A,U,4,G,K,N,RF
A,U,4,B,E,N,RF
U,R,4,G,E,N,RF
U,U,4,B,E,N,RF
A,U,4,G,E,N,RF
U,U,4,B,E,N,RF
A,U,4,B,E,N,NSR
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
U,U,4,G,E,N,NSR
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
A,U,4,B,K,N,RF
U,U,4,G,E,N,RF
A,R,4,B,K,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
U,U,4,G,K,N,RF
U,R,4,G,E,N,RF
A,U,4,G,E,N,RF
U,U,4,B,E,N,RF
A,U,4,B,E,N,RF
U,U,4,G,E,N,RF
A,U,4,B,E,N,RF
G,U,4,B,K,N,RF
U,U,4,G,E,N,RF
A,U,4,G,E,N,RF
G,U,4,G,K,N,RF
U,U,4,B,K,N,RF
A,U,4,B,E,N,RF
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,PF
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
A,U,4,G,E,N,RF
A,R,4,G,K,N,RF
G,R,4,G,K,N,PF
U,U,4,G,K,N,RF
U,U,4,G,K,N,RF
G,U,4,B,E,N,RF
U,U,4,B,E,N,RF
A,U,4,G,E,N,RF
A,U,4,G,E,N,RF
A,U,4,G,E,N,RF
A,U,4,B,K,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,NSR
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
A,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
A,U,4,G,E,N,RF
A,U,4,B,E,N,PF
G,U,4,G,K,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
G,U,4,G,K,N,RF
U,U,4,B,E,N,PF
G,U,4,B,K,N,RF
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
U,R,4,B,E,N,RF
G,R,4,G,K,N,RF
G,U,4,B,E,N,RSR
U,U,4,G,E,N,RF
G,U,4,B,K,N,RF
A,U,4,G,E,N,RF
U,R,4,G,E,N,RF
U,U,4,B,E,N,RF
A,U,4,B,E,N,NSR
U,U,4,G,E,N,RF
G,U,4,B,K,N,PF
A,U,4,G,K,N,RF
U,U,4,B,E,N,RF
U,U,4,B,K,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
G,U,4,G,K,N,RF
U,U,4,G,E,N,NSR
U,U,4,G,K,N,RF
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
A,U,4,G,E,N,PF
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
G,U,4,G,K,N,RF
U,U,4,B,K,N,RF
U,R,4,G,E,N,RF
U,U,4,G,E,N,RF
G,U,4,B,E,N,RF
U,U,4,B,E,N,RF
A,U,4,B,E,N,RF
U,U,4,G,E,N,RF
G,U,4,B,K,P,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,S,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,NSR
A,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,U,4,G,K,N,RF
A,U,4,B,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,NSR
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
A,U,4,G,E,N,RF
A,U,4,B,K,N,RF
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
U,U,4,G,K,N,RF
U,U,4,G,E,N,RF
G,U,4,G,K,N,RF
U,U,4,B,E,N,RF
G,U,4,B,K,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
A,U,4,G,K,N,RF
A,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
G,U,4,B,K,N,RF
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
G,U,4,B,E,N,RF
U,U,4,G,E,N,RF
A,U,4,G,E,N,RF
A,U,4,G,E,N,NSR
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
G,U,4,B,K,N,RF
U,U,4,B,E,N,RF
U,R,4,B,K,N,NSPR
A,U,4,B,K,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
A,U,4,G,E,N,RF
U,U,4,G,E,N,RF
G,U,4,G,K,N,RF
A,U,4,G,E,N,RF
A,U,4,B,K,N,RF
A,U,4,B,E,N,RF
U,U,4,B,K,N,RF
U,U,4,B,E,N,NSPR
U,U,4,B,E,N,RF
U,U,4,G,E,N,PF
A,U,4,G,K,N,RF
G,U,4,B,K,N,PF
U,U,4,B,E,N,NSR
A,U,4,G,K,N,RF
A,U,4,G,E,N,NSPR
G,U,4,G,K,N,RF
U,U,4,B,E,N,RF
G,U,4,G,E,N,RF
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
A,U,4,G,E,N,RF
U,U,4,B,E,N,RF
G,U,4,B,K,N,PF
U,U,4,G,E,S,RF
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,R,4,B,E,N,NSR
U,U,4,B,K,N,RF
U,U,4,B,E,N,RF
U,U,4,G,K,N,RF
A,U,4,B,K,N,PF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
G,U,4,G,K,N,RF
A,U,4,G,E,N,RF
A,U,4,B,E,N,RF
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
A,U,4,B,E,N,RF
U,U,4,B,E,N,RF
A,U,4,G,K,N,NSR
U,U,4,G,E,N,RF
U,U,4,B,E,N,NSR
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
G,U,4,B,L,N,RF
U,R,4,G,E,N,RF
U,U,4,B,E,N,RF
A,U,4,B,E,N,RF
A,U,4,B,K,N,RF
A,U,4,B,K,N,RF
U,U,4,B,E,N,RF
A,U,4,B,E,N,RF
A,U,4,G,E,N,RF
U,U,4,G,E,N,RF
G,R,4,G,K,N,RF
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,K,N,RF
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
U,R,4,G,K,N,RF
U,U,4,B,E,N,RF
A,U,4,G,E,N,RF
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
A,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
U,R,4,G,E,N,RF
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
A,U,4,B,E,S,RF
A,U,4,B,E,N,RF
A,U,4,B,K,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
A,U,4,G,K,N,RF
U,U,4,B,E,N,RF
G,U,4,B,E,N,NSPR
U,R,4,G,K,N,RF
A,U,4,B,E,N,RF
A,U,4,B,E,N,RF
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,PF
U,U,4,B,K,N,RF
U,U,4,B,E,N,RF
U,U,4,B,U,N,PF
U,U,4,B,E,N,RF
U,U,4,G,E,N,NSR
A,U,4,G,E,N,RF
A,U,4,G,E,N,PF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
G,U,4,B,E,N,RF
U,U,4,B,E,N,RF
A,U,4,G,E,N,RF
G,U,4,G,K,N,RF
A,U,4,B,K,N,RF
A,U,4,G,E,N,RF
G,U,4,G,E,N,NSR
A,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
G,U,4,B,E,N,RF
G,U,4,G,K,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,PF
U,U,4,B,E,N,RF
U,U,4,B,E,N,NSR
U,U,4,G,E,N,NSR
A,U,4,B,E,N,RF
U,U,4,G,E,N,PF
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
A,R,4,G,K,N,RF
U,U,4,G,E,N,RF
A,U,4,B,K,N,RF
A,R,4,G,K,N,PF
U,U,4,G,E,N,RF
A,U,4,B,K,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
A,U,4,B,E,N,RF
A,U,4,B,K,N,RF
U,U,4,B,E,N,RF
G,U,4,B,K,N,RF
U,U,4,B,E,N,RF
U,R,4,B,E,N,RF
A,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,P,RF
U,U,4,G,E,N,RF
A,U,4,G,K,N,RF
U,U,4,B,E,N,RF
G,U,4,G,K,N,RF
U,U,4,B,E,N,RF
A,U,4,G,K,N,RF
U,U,4,B,K,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,K,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
A,U,4,B,K,N,RF
U,U,4,B,E,N,PF
A,U,4,G,E,N,RF
U,R,4,B,E,N,RF
U,U,4,G,K,N,RF
A,U,4,G,E,N,NSR
A,U,4,B,E,N,NSPR
U,U,4,G,E,N,NSR
U,U,4,B,E,N,RF
A,R,4,G,K,N,NSR
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,NSR
U,U,4,G,E,N,RF
U,U,4,G,E,N,NSR
A,U,4,B,K,N,RF
U,U,4,B,E,N,NSR
A,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
A,U,4,G,E,N,RF
G,U,4,B,K,N,RF
U,U,4,B,E,N,RF
A,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
A,U,4,B,K,D,NSPR
A,U,4,B,K,N,RSPR
G,U,4,G,E,N,RF
U,U,4,B,K,N,PF
U,U,4,B,E,N,RF
U,U,4,G,K,N,RF
A,U,4,B,E,N,RF
U,U,4,G,E,N,RF
G,U,4,G,K,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,PF
A,U,4,B,K,N,RF
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
G,U,4,B,K,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
G,R,4,B,K,N,RF
A,U,4,B,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
A,U,4,G,E,N,RF
A,U,4,B,K,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
A,U,4,B,E,N,NSR
U,U,4,B,E,N,RF
A,U,4,G,E,N,RF
G,U,4,B,K,N,RF
A,R,4,B,K,N,NSR
U,U,4,G,E,N,RF
U,R,4,B,E,N,RF
A,U,4,B,K,N,RF
U,U,4,G,K,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,K,N,RF
A,U,4,G,E,N,RF
A,U,4,G,K,N,RF
U,U,4,G,E,N,RF
U,U,4,G,E,N,PF
A,U,4,G,E,N,RF
A,U,4,G,E,N,RF
A,U,4,G,E,N,RF
U,U,4,B,E,N,RF
A,U,4,B,K,N,RF
U,U,4,B,E,N,RF
A,U,4,B,E,N,RF
A,U,4,B,K,N,RF
A,U,4,G,E,N,RF
A,U,4,B,K,N,PF
U,U,4,B,E,N,RF
A,R,4,B,E,N,NSR
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
U,R,4,G,E,N,RF
U,U,4,G,K,N,RF
A,U,4,B,E,N,RF
A,U,4,G,K,N,NSR
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
G,U,4,G,K,N,RF
A,U,4,G,E,N,RF
U,U,4,B,E,N,RF
A,R,4,B,E,N,NSR
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
A,U,4,G,K,N,RF
U,U,4,B,E,N,RF
U,R,4,G,E,N,RF
G,U,4,B,K,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
G,U,4,G,K,N,RF
U,U,4,G,E,N,RF
A,U,4,G,E,N,RF
U,U,4,B,E,N,RF
A,U,4,G,K,N,RF
U,U,4,G,E,N,NSR
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,NSR
A,U,4,G,E,N,RF
U,U,4,G,E,N,RF
A,U,4,G,E,N,RF
U,U,4,G,E,N,RF
U,U,4,G,K,N,RF
U,U,4,B,E,N,RF
G,U,4,G,K,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,NSR
U,U,4,B,K,N,NSPR
U,U,4,B,E,N,RF
A,R,4,B,K,N,RF
A,U,4,B,E,N,RF
U,R,4,G,K,N,RF
U,U,4,G,E,N,RF
G,U,4,G,U,N,RF
A,U,4,B,E,N,RF
G,U,4,B,E,N,RF
U,U,4,B,E,N,RF
A,U,4,B,E,N,NSR
A,U,4,G,E,N,RF
U,U,4,B,E,N,RF
A,U,4,G,E,N,RF
A,U,4,G,E,N,RF
A,U,4,B,K,N,NSR
U,U,4,B,K,N,RF
A,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
A,U,4,G,E,N,RF
U,U,4,B,E,N,NSR
U,U,4,G,E,N,RF
A,U,4,G,K,N,RF
G,U,4,B,E,N,PF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,G,K,N,RF
G,U,4,G,K,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,PF
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
G,R,4,G,K,N,RF
A,U,4,G,K,N,RF
G,U,4,G,E,N,RF
U,U,4,G,E,N,RF
G,U,4,B,K,N,RF
U,U,4,B,E,N,PF
U,U,4,B,E,N,RF
G,U,4,B,K,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
U,R,4,B,K,N,RF
U,U,4,B,E,N,RF
U,U,4,B,K,N,RF
A,U,4,G,K,N,RF
U,U,4,G,E,N,RF
G,U,4,B,K,N,PF
U,U,4,B,E,N,RF
A,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,G,K,N,RF
A,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
A,U,4,G,K,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
G,U,4,B,K,N,PF
U,U,4,B,E,N,RF
G,U,4,B,K,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,NSR
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
A,U,4,B,E,N,RF
G,U,4,B,K,N,RF
U,U,4,B,E,N,RF
A,U,4,B,K,N,RF
A,U,4,G,K,N,RF
U,U,4,B,E,N,RF
A,U,4,G,E,N,RF
G,U,4,B,K,N,PF
U,U,4,G,E,N,RF
A,U,4,B,K,N,NSR
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
G,U,4,B,K,N,RF
A,U,4,G,E,N,RF
U,U,4,B,E,N,RF
G,R,4,G,K,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
A,U,4,G,E,N,RF
G,U,4,B,K,N,RF
G,U,4,G,K,N,RF
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
G,U,4,G,K,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,NSR
A,U,4,B,E,N,PF
U,R,4,G,E,N,RF
A,U,4,B,E,N,RF
A,U,4,B,K,N,RF
G,U,4,G,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
U,U,4,G,K,N,RF
U,U,4,B,E,N,RF
U,R,4,G,E,N,RF
